analysis_neighborhood,year,median_value,mean_value,total_units,parcel_count,median_stories,median_bedrooms,median_year_built,pct_residential,is_soma,is_potrero_hill,is_hayes_valley,is_civic_center,post_van_ness,log_median_value,density,building_age,crime_rate,violent_rate,property_rate,median_hh_income,log_income,post_soma_dev,soma_x_post,potrero_x_post,van_ness_treated,van_ness_x_post
North Beach,2018,725430.0,1726569.059866089,8051.0,2539,1.0,0.0,1940.0,0.897597479322568,0,0,0,0,1,13.494519861468753,3.1709334383615597,78.0,433.3304340262677,20.875010872401496,279.5511872662434,31126.078396035144,10.34580128042898,1,0,0,0,0
North Beach,2019,766749.0,1838466.3754925139,8057.0,2538,1.0,0.0,1940.0,0.8975571315996848,0,0,0,0,1,13.549914777769583,3.174546887312845,79.0,355.39706010263546,20.09219796468644,224.0584500304427,39822.05113066726,10.59217608635355,1,0,0,0,0
North Beach,2020,796586.0,1990605.1366679794,8057.0,2539,1.0,0.0,1940.0,0.897597479322568,0,0,0,0,1,13.588090374882801,3.173296573454116,80.0,213.0120901104636,14.612507610681048,128.9901713490476,65703.0,11.092899865530676,1,0,0,0,0
North Beach,2021,813669.0,2054405.6640440598,8054.0,2542,1.0,0.0,1940.0,0.8977183320220299,0,0,0,0,1,13.609308928380058,3.1683713611329662,81.0,410.4549012785944,21.91876141602157,278.68139514655996,68235.0,11.130712908672214,1,0,0,0,0
North Beach,2022,850000.0,2113996.679311693,8163.0,2557,1.0,0.0,1940.0,0.8932342588971451,0,0,0,0,1,13.652991628466498,3.1924129839655846,82.0,414.3689658171697,21.30990693224319,295.4683830564495,58060.0,10.969232237578622,1,0,0,0,0
North Beach,2023,877999.0,2175205.2977308296,8162.0,2556,1.0,0.0,1940.0,0.8939749608763693,0,0,0,0,1,13.68540073366444,3.1932707355242567,83.0,356.78872749412886,19.048447421066367,250.8480473166913,86111.0,11.363392440675852,1,0,0,0,0
Oceanview/Merced/Ingleside,2009,266000.0,295517.09585727245,6592.0,6614,1.0,0.0,1941.0,0.968097973994557,0,0,0,0,0,12.491251587763836,0.9966737224070155,68.0,,,,,,0,0,0,0,0
Oceanview/Merced/Ingleside,2010,271068.0,302579.1222793229,6594.0,6616,1.0,0.0,1941.0,0.968409915356711,0,0,0,0,0,12.510124990895276,0.9966747279322854,69.0,,,,,,0,0,0,0,0
Oceanview/Merced/Ingleside,2011,268887.0,294727.24022988504,4576.0,4350,1.0,0.0,1939.0,0.9763218390804598,0,0,0,0,0,12.502046495978588,1.0519540229885058,72.0,,,,,,0,0,0,0,0
Oceanview/Merced/Ingleside,2012,275211.0,312875.2163468802,6587.0,6619,1.0,0.0,1941.0,0.9690285541622602,0,0,0,0,0,12.525293355172742,0.9951654328448406,71.0,,,,,,0,0,0,0,0
Oceanview/Merced/Ingleside,2013,292143.0,323063.2963466184,6598.0,6624,1.0,0.0,1941.0,0.9695048309178744,0,0,0,0,0,12.58499868740116,0.9960748792270532,72.0,,,,,,0,0,0,0,0
Oceanview/Merced/Ingleside,2015,328695.0,369839.48256603774,6627.0,6625,1.0,0.0,1941.0,0.9696603773584905,0,0,0,0,1,12.702885548097614,1.000301886792453,74.0,,,,,,1,0,0,0,0
Oceanview/Merced/Ingleside,2016,343555.0,390645.47501886793,6632.0,6625,1.0,0.0,1941.0,0.9704150943396227,0,0,0,0,1,12.747102494275596,1.0010566037735849,75.0,,,,,,1,0,0,0,0
Oceanview/Merced/Ingleside,2017,359055.5,411377.36740829825,7506.0,6652,1.0,0.0,1941.0,0.9706855081178593,0,0,0,0,1,12.791232251621949,1.1283824413710162,76.0,,,,,,1,0,0,0,0
Oceanview/Merced/Ingleside,2018,385902.5,444030.13244137104,7514.0,6652,1.0,0.0,1941.0,0.9706855081178593,0,0,0,0,1,12.863340025866995,1.129585087191822,77.0,60.71861122325394,6.297941057731126,30.076705692369803,,,1,0,0,0,0
Oceanview/Merced/Ingleside,2019,408438.0,471243.861866827,7515.0,6653,1.0,0.0,1941.0,0.9709905305877048,0,0,0,0,1,12.920095406977435,1.129565609499474,78.0,52.15987081146548,7.064997981429148,24.586192975373436,,,1,0,0,0,0
Oceanview/Merced/Ingleside,2020,429115.0,497742.7045830203,7515.0,6655,1.0,0.0,1941.0,0.9708489857250188,0,0,0,0,1,12.969480227255145,1.1292261457550714,79.0,46.26564392410174,4.077513120710536,24.626564392410177,,,1,0,0,0,0
Oceanview/Merced/Ingleside,2021,442663.0,515152.7213287239,7511.0,6653,1.0,0.0,1941.0,0.9709905305877048,0,0,0,0,1,13.00056403718357,1.1289643769727942,80.0,55.59144125958821,5.773112636253533,28.9059345983044,,,1,0,0,0,0
Oceanview/Merced/Ingleside,2022,465581.0,543393.2967528562,7520.0,6652,1.0,0.0,1941.0,0.9714371617558629,0,0,0,0,1,13.051041367006576,1.1304870715574264,81.0,57.20629794105773,5.611626968106581,32.05490512716997,,,1,0,0,0,0
Oceanview/Merced/Ingleside,2023,489029.0,572407.9581577363,7525.0,6644,1.0,0.0,1941.0,0.9724563515954244,0,0,0,0,1,13.100177071402031,1.1326008428657435,82.0,54.057327412192166,4.844570044408559,32.458619297537346,,,1,0,0,0,0
Outer Mission,2009,275958.5,317662.0072436142,5901.0,5246,1.0,0.0,1929.0,0.9529165078154784,0,0,0,0,0,12.5280057710749,1.1248570339306139,80.0,,,,,,0,0,0,0,0
Outer Mission,2010,281438.5,324010.1705455933,5899.0,5242,1.0,0.0,1929.0,0.954406714994277,0,0,0,0,0,12.547669230224379,1.125333842045021,81.0,,,,,,0,0,0,0,0
Outer Mission,2011,296949.0,336558.52251803933,4553.0,4019,1.0,0.0,1930.0,0.9539686489176412,0,0,0,0,0,12.601315685868038,1.1328688728539438,81.0,,,,,,0,0,0,0,0
Outer Mission,2012,305098.0,346466.0775533537,5893.0,5248,1.0,0.0,1929.0,0.9552210365853658,0,0,0,0,0,12.628388315455481,1.122903963414634,83.0,,,,,,0,0,0,0,0
Outer Mission,2013,319237.0,357562.9411204268,5902.0,5248,1.0,0.0,1929.0,0.9554115853658537,0,0,0,0,0,12.673689052627159,1.1246189024390243,84.0,,,,,,0,0,0,0,0
Outer Mission,2015,344777.5,397096.6543445122,5897.0,5248,1.0,0.0,1929.0,0.9565548780487805,0,0,0,0,1,12.750654560422042,1.1236661585365855,86.0,,,,,,1,0,0,0,0
Outer Mission,2016,358595.5,423120.9573170732,5897.0,5248,1.0,0.0,1929.0,0.9571265243902439,0,0,0,0,1,12.78995029127354,1.1236661585365855,87.0,,,,,,1,0,0,0,0
Outer Mission,2017,372618.0,443933.96457817557,5901.0,5251,1.0,0.0,1929.0,0.9565796991049323,0,0,0,0,1,12.828309045161518,1.1237859455341839,88.0,,,,,,1,0,0,0,0
Outer Mission,2018,389947.0,475656.29537231004,5916.0,5251,1.0,0.0,1929.0,0.9565796991049323,0,0,0,0,1,12.873766111435039,1.1266425442772805,89.0,85.23276695676199,9.163328268177006,35.50214117972095,,,1,0,0,0,0
Outer Mission,2019,411672.0,509379.2949914302,5987.0,5251,1.0,0.0,1929.0,0.9569605789373453,0,0,0,0,1,12.92798219475777,1.1401637783279375,90.0,83.66717318229958,8.748906386701663,33.93654740525855,,,1,0,0,0,0
Outer Mission,2020,428563.5,537421.1768849962,5985.0,5252,1.0,0.0,1929.0,0.956968773800457,0,0,0,0,1,12.968194197405943,1.1395658796648895,91.0,80.02947000046046,7.137265736519777,41.62637565041212,,,1,0,0,0,0
Outer Mission,2021,441722.0,558389.6216422176,5983.0,5249,1.0,0.0,1929.0,0.9575157172794818,0,0,0,0,1,12.998436003905956,1.139836159268432,92.0,81.77925127780081,7.045171985080812,41.44218814753419,,,1,0,0,0,0
Outer Mission,2022,459529.0,604272.9090562441,5987.0,5245,1.0,0.0,1929.0,0.9584366062917064,0,0,0,0,1,13.03795733086474,1.1414680648236415,93.0,75.93129806142655,8.242390753787356,36.97564120274439,,,1,0,0,0,0
Outer Mission,2023,482544.5,632800.262987013,5934.0,5236,1.0,0.0,1929.0,0.9604660045836516,0,0,0,0,1,13.086828423487713,1.1333078686019862,94.0,85.1867200810425,9.209375143896487,44.435235069300546,,,1,0,0,0,0
Outer Richmond,2009,365211.0,475458.73324146075,18675.0,10159,2.0,0.0,1924.0,0.9705679692883158,0,0,0,0,0,12.808230547731265,1.838271483413722,85.0,,,,,,0,0,0,0,0
Outer Richmond,2010,372760.5,487218.3986459969,18634.0,10192,2.0,0.0,1924.0,0.9706632653061225,0,0,0,0,0,12.82869140124433,1.8282967032967032,86.0,,,,,,0,0,0,0,0
Outer Richmond,2011,384175.0,499316.6789179653,18595.0,10203,2.0,0.0,1924.0,0.9706948936587279,0,0,0,0,0,12.858853456923534,1.8225031853376459,87.0,,,,,,0,0,0,0,0
Outer Richmond,2012,399246.0,516090.6987398652,18581.0,10237,2.0,0.0,1924.0,0.9695223209924783,0,0,0,0,0,12.897333047241847,1.8150825437139788,88.0,,,,,,0,0,0,0,0
Outer Richmond,2013,419736.0,538006.3136319377,18564.0,10270,2.0,0.0,1924.0,0.9692307692307692,0,0,0,0,0,12.947381221197137,1.8075949367088608,89.0,,,,,,0,0,0,0,0
Outer Richmond,2015,463724.0,593697.7492957746,18558.0,10295,2.0,0.0,1924.0,0.9701796988829529,0,0,0,0,1,13.047044826642072,1.802622632345799,91.0,,,,,,1,0,0,0,0
Outer Richmond,2016,489071.0,626012.9469814241,18497.0,10336,2.0,0.0,1924.0,0.9699109907120743,0,0,0,0,1,13.10026295219137,1.7895704334365325,92.0,,,,,,1,0,0,0,0
Outer Richmond,2017,515185.0,661668.6524007343,18477.0,10351,2.0,0.0,1924.0,0.9700512027823399,0,0,0,0,1,13.152281338441602,1.7850449231958265,93.0,,,,,,1,0,0,0,0
Outer Richmond,2018,551992.0,709519.5373782193,18491.0,10367,2.0,0.0,1924.0,0.9710620237291405,0,0,0,0,1,13.221288832400589,1.783640397414874,94.0,58.162500851324666,3.564212581443393,33.281118754114736,,,1,0,0,0,0
Outer Richmond,2019,580461.0,753564.4565446028,18495.0,10459,2.0,0.0,1924.0,0.9667272205755808,0,0,0,0,1,13.271577894400641,1.7683334926857253,95.0,66.72115144498173,3.813934482054076,42.08949124838248,,,1,0,0,0,0
Outer Richmond,2020,610836.0,798614.3736032853,18481.0,10471,2.0,0.0,1924.0,0.9665743481997899,0,0,0,0,1,13.32258378968604,1.76496991691338,96.0,59.38840836341347,2.973960816363595,37.0496492542396,,,1,0,0,0,0
Outer Richmond,2021,636849.0,828381.4768306636,18395.0,10488,2.0,0.0,1924.0,0.9668192219679634,0,0,0,0,1,13.364287857788204,1.7539092295957284,97.0,59.002474517015145,3.813934482054076,35.89184771504461,,,1,0,0,0,0
Outer Richmond,2022,670101.0,875611.1228688447,18436.0,10499,2.0,1.0,1924.0,0.9668539860939137,0,0,0,0,1,13.415183726274728,1.755976759691399,98.0,60.31918999296238,4.426888238098481,37.23126518195646,,,1,0,0,0,0
Outer Richmond,2023,715461.0,927551.2696597084,18443.0,10491,2.0,1.0,1924.0,0.9683538270898866,0,0,0,0,1,13.480682369155538,1.7579830330759698,99.0,55.91500374582851,3.7004245272310383,34.0529864469114,,,1,0,0,0,0
Pacific Heights,2009,708903.0,1248233.0483042137,14437.0,5838,2.0,0.0,1920.5,0.9559780746831107,0,0,0,0,0,13.471473983742746,2.472935936964714,88.5,,,,,,0,0,0,0,0
Pacific Heights,2010,714671.0,1265690.7759180188,14386.0,5855,2.0,0.0,1921.0,0.9554227156276687,0,0,0,0,0,13.479577575919173,2.457045260461144,89.0,,,,,,0,0,0,0,0
Pacific Heights,2011,737984.0,1299746.4634687607,14380.0,5858,2.0,0.0,1921.0,0.9552748378286104,0,0,0,0,0,13.511677423130788,2.4547627176510756,90.0,,,,,,0,0,0,0,0
Pacific Heights,2012,754657.0,1375900.588987385,14363.0,5866,2.0,0.0,1921.0,0.9555063075349471,0,0,0,0,0,13.534018620367783,2.4485168769178314,91.0,,,,,,0,0,0,0,0
Pacific Heights,2013,799995.0,1451577.7921462425,14346.0,5908,2.0,0.0,1922.0,0.9556533513879485,0,0,0,0,0,13.592360756630534,2.428232904536222,91.0,,,,120662.60382678753,11.700753531629204,0,0,0,0,0
Pacific Heights,2015,871989.0,1615898.5169277412,14268.0,5937,2.0,0.0,1921.0,0.9595755432036382,0,0,0,0,1,13.678532088132652,2.403233956543709,94.0,,,,129534.2374992138,11.771700507412216,1,0,0,0,0
Pacific Heights,2016,913521.0,1705878.6859781696,14298.0,5955,2.0,0.0,1921.0,0.9603694374475231,0,0,0,0,1,13.725061643041714,2.401007556675063,95.0,,,,133893.15658433497,11.804797421966425,1,0,0,0,0
Pacific Heights,2017,965542.0,1782669.8319232021,14263.0,6146,2.0,0.0,1922.0,0.9617637487796941,0,0,0,0,1,13.780444880681374,2.3206963878945657,95.0,,,,143014.12358010185,11.870698670659394,1,0,0,0,0
Pacific Heights,2018,1038994.5,1949801.9354891127,14499.0,6154,2.0,1.0,1923.0,0.9613259668508287,0,0,0,0,1,13.853763976515861,2.356028599285018,95.0,95.92618384401112,4.482938718662953,60.93314763231198,166678.51799948572,12.02382219420508,1,0,0,0,0
Pacific Heights,2019,1104842.0,2102422.338746346,14517.0,6158,2.0,1.0,1923.0,0.9613510880155894,0,0,0,0,1,13.915212896285118,2.357421240662553,96.0,104.02158774373258,3.7865598885793874,70.16016713091922,181732.6255073982,12.110291795268575,1,0,0,0,0
Pacific Heights,2020,1173771.5,2207511.6563006155,14502.0,6174,2.0,1.0,1923.0,0.9614512471655329,0,0,0,0,1,13.975732626695741,2.3488824101068997,97.0,102.19359331476323,3.481894150417827,69.5508356545961,163544.29324418202,12.004839139323098,1,0,0,0,0
Pacific Heights,2021,1202238.0,2263015.2382572074,14478.0,6174,2.0,1.0,1923.0,0.9619371558147068,0,0,0,0,1,13.999695377805006,2.3449951409135084,98.0,101.32311977715877,4.13474930362117,68.11455431754875,178547.56445381104,12.092610312234017,1,0,0,0,0
Pacific Heights,2022,1275000.0,2381475.3425566345,14349.0,6180,2.0,1.0,1923.0,0.9626213592233009,0,0,0,0,1,14.058456736574664,2.321844660194175,99.0,93.44533426183844,4.569986072423399,62.19533426183844,184301.81976417743,12.124330017533083,1,0,0,0,0
Pacific Heights,2023,1326510.0,2496068.911003236,14370.0,6180,2.0,1.0,1923.0,0.9627831715210357,0,0,0,0,1,14.098061991167024,2.325242718446602,100.0,99.10341225626742,5.179317548746518,61.58600278551532,188725.93275779375,12.148051150413382,1,0,0,0,0
Portola,2009,264450.0,308387.8060826618,4233.0,3847,1.0,0.0,1948.0,0.9625682349883026,0,0,0,0,0,12.485407476494126,1.1003379256563557,61.0,,,,,,0,0,0,0,0
Portola,2010,270790.0,311946.16844294255,4228.0,3847,1.0,0.0,1948.0,0.9625682349883026,0,0,0,0,0,12.509098891716555,1.0990382115934494,62.0,,,,,,0,0,0,0,0
Portola,2011,279101.5,322526.4038461539,4228.0,3848,1.0,0.0,1948.0,0.9636174636174636,0,0,0,0,0,12.539330793927743,1.0987525987525988,63.0,,,,,,0,0,0,0,0
Portola,2012,292650.5,332913.4267151767,4228.0,3848,1.0,0.0,1948.0,0.9638773388773388,0,0,0,0,0,12.58673434324345,1.0987525987525988,64.0,,,,,,0,0,0,0,0
Portola,2013,307915.0,346378.6469976605,4235.0,3847,1.0,0.0,1948.0,0.9656875487392773,0,0,0,0,0,12.637579049841898,1.1008578112815182,65.0,,,,,,0,0,0,0,0
Portola,2015,336102.0,387042.8857439626,4233.0,3851,1.0,0.0,1948.0,0.9665022072189042,0,0,0,0,1,12.72516996430543,1.0991950142820046,67.0,,,,,,1,0,0,0,0
Portola,2016,353361.0,412019.56931464176,4236.0,3852,1.0,0.0,1948.0,0.9670301142263759,0,0,0,0,1,12.7752454762415,1.0996884735202492,68.0,,,,,,1,0,0,0,0
Portola,2017,367569.0,431249.57009345794,4236.0,3852,1.0,0.0,1948.0,0.9670301142263759,0,0,0,0,1,12.814666335113285,1.0996884735202492,69.0,,,,,,1,0,0,0,0
Portola,2018,386172.5,463733.94704049843,4247.0,3852,1.0,0.0,1948.0,0.9670301142263759,0,0,0,0,1,12.864039439812549,1.1025441329179646,70.0,97.82748425247462,8.163002956678236,53.02738141149248,,,1,0,0,0,0
Portola,2019,403751.5,493144.78868120455,4249.0,3852,1.0,0.0,1948.0,0.9667705088265836,0,0,0,0,1,12.90855486868238,1.1030633437175492,71.0,97.50610618331406,9.898444530145262,55.855508420105416,,,1,0,0,0,0
Portola,2020,421592.0,521970.52141188685,4249.0,3853,1.0,0.0,1948.0,0.9665195951206852,0,0,0,0,1,12.951793300697187,1.1027770568388269,72.0,89.34310322663582,8.548656639670908,50.52063247204011,,,1,0,0,0,0
Portola,2021,435091.0,544283.0186867376,4250.0,3853,1.0,0.0,1948.0,0.9665195951206852,0,0,0,0,1,12.983310483594813,1.1030365948611471,73.0,96.2205939066718,8.87003470883147,52.57745211466769,,,1,0,0,0,0
Portola,2022,456567.0,575722.8214378407,4252.0,3853,1.0,0.0,1948.0,0.9665195951206852,0,0,0,0,1,13.031490737141416,1.1035556709057877,74.0,91.91412777992028,9.448515233320478,54.44144491579895,,,1,0,0,0,0
Portola,2023,481584.0,599672.7208706787,4287.0,3905,1.0,0.0,1948.0,0.9677336747759283,0,0,0,0,1,13.084835949833504,1.0978233034571063,75.0,107.46882632729142,9.76989330248104,65.94677979174702,,,1,0,0,0,0
Potrero Hill,2009,439948.5,559970.2355038023,4813.0,4208,1.0,0.0,1951.0,0.9194391634980988,0,1,0,0,0,12.994412953589544,1.143773764258555,58.0,,,,,,0,0,0,0,0
Potrero Hill,2010,442307.0,560591.5525190114,4809.0,4208,1.0,0.0,1951.0,0.9199144486692015,0,1,0,0,0,12.99975949009338,1.1428231939163498,59.0,,,,,,0,0,0,0,0
Potrero Hill,2011,451617.5,542181.3941256831,4814.0,4392,1.0,0.0,1957.0,0.9232695810564663,0,1,0,0,0,13.020590861614014,1.0960837887067396,54.0,,,,,,0,0,0,0,0
Potrero Hill,2012,492256.0,611722.6852146264,4833.0,4403,1.0,0.0,1957.0,0.9245968657733363,0,1,0,0,0,13.106754185355477,1.09766068589598,55.0,,,,,,0,0,0,0,0
Potrero Hill,2013,518000.0,640049.1627278866,4823.0,4443,1.0,0.0,1959.0,0.921224397929327,0,1,0,0,0,13.15773052124162,1.0855277965338734,54.0,,,,142260.0,11.865411648287505,0,0,0,0,0
Potrero Hill,2015,577374.0,731613.1385060027,4797.0,4498,1.0,0.0,1961.0,0.9277456647398844,0,1,0,0,1,13.266245515754788,1.0664739884393064,54.0,,,,176875.0,12.08319854737964,1,0,1,0,0
Potrero Hill,2016,613732.0,817685.7390737117,4870.0,4599,1.0,0.0,1964.0,0.9273755164166123,0,1,0,0,1,13.327313629758557,1.0589258534464014,52.0,,,,205865.0,12.2349758931369,1,0,1,0,0
Potrero Hill,2017,647508.5,961664.7963525836,4866.0,4606,1.0,0.0,1964.0,0.9285714285714286,0,1,0,0,1,13.380887199882794,1.0564481111593573,53.0,,,,195000.0,12.180754837545884,1,0,1,0,0
Potrero Hill,2018,698262.0,1156467.8801784576,5270.0,4707,1.0,0.0,1972.0,0.92861695347355,0,1,0,0,1,13.456349669481446,1.1196090928404503,46.0,159.73614434456445,10.99398564314816,93.25486645540968,186318.0,12.135210170279915,1,0,1,0,0
Potrero Hill,2019,736306.0,1292766.7629985383,5260.0,4789,1.0,1.0,1977.0,0.9319273334725412,0,1,0,0,1,13.509401072175976,1.098350386301942,42.0,146.28467955765376,10.54129211666559,87.24050960356982,203158.0,12.221739280409153,1,0,1,0,0
Potrero Hill,2020,775235.0,1403796.7714403803,5249.0,4839,1.0,1.0,1978.0,0.9311841289522629,0,1,0,0,1,13.560921488178282,1.084728249638355,42.0,150.3589212959969,12.86943025286167,92.80217292892712,218114.0,12.292773140867777,1,0,1,0,0
Potrero Hill,2021,775037.0,1401926.1208530806,5465.0,5064,1.0,1.0,1980.0,0.9356240126382307,0,1,0,0,1,13.560666049131358,1.0791864139020537,41.0,146.28467955765376,10.735303628015265,90.6680463040807,227782.0,12.336144310191937,1,0,1,0,0
Potrero Hill,2022,846136.5,1294501.749506514,5881.0,5066,1.0,1.0,1980.0,0.9376233714962495,0,1,0,0,1,13.64843597309098,1.1608764311093565,42.0,138.65356011123325,10.217939597749467,86.52913406195434,239625.0,12.386830480347946,1,0,1,0,0
Potrero Hill,2023,883689.0,1352736.8027170703,6165.0,5079,1.0,1.0,1980.0,0.9373892498523332,0,1,0,0,1,13.69186046976539,1.2138216184288246,43.0,119.38174998383238,10.023928086399794,71.33156567289659,243007.0,12.400845528492146,1,0,1,0,0
Presidio,2009,1395736.0,2805687.9655172415,31.0,29,3.0,0.0,1922.0,0.896551724137931,0,0,0,0,0,14.148932432672723,1.0689655172413792,87.0,,,,,,0,0,0,0,0
Presidio,2010,1900000.0,2692671.7586206896,31.0,29,3.0,0.0,1922.0,0.896551724137931,0,0,0,0,0,14.457364444136669,1.0689655172413792,88.0,,,,,,0,0,0,0,0
Presidio,2011,2300000.0,2970338.3103448274,31.0,29,3.0,0.0,1922.0,0.896551724137931,0,0,0,0,0,14.648419680899378,1.0689655172413792,89.0,,,,,,0,0,0,0,0
Presidio,2012,2700000.0,3118255.3103448274,31.0,29,3.0,0.0,1922.0,0.896551724137931,0,0,0,0,0,14.808762330974558,1.0689655172413792,90.0,,,,,,0,0,0,0,0
Presidio,2013,2877754.0,3316809.8620689656,31.0,29,3.0,0.0,1922.0,0.896551724137931,0,0,0,0,0,14.87252068675115,1.0689655172413792,91.0,,,,,,0,0,0,0,0
Presidio,2015,3108981.0,3533851.827586207,31.0,29,3.0,0.0,1922.0,0.896551724137931,0,0,0,0,1,14.949805577732413,1.0689655172413792,93.0,,,,,,1,0,0,0,0
Presidio,2016,3156387.0,3587903.793103448,31.0,29,3.0,0.0,1922.0,0.896551724137931,0,0,0,0,1,14.964938577004391,1.0689655172413792,94.0,,,,,,1,0,0,0,0
Presidio,2017,3219507.0,3763422.620689655,31.0,29,3.0,0.0,1922.0,0.896551724137931,0,0,0,0,1,14.984738800208671,1.0689655172413792,95.0,,,,,,1,0,0,0,0
Presidio,2018,3283890.0,3947769.724137931,31.0,29,3.0,0.0,1922.0,0.896551724137931,0,0,0,0,1,15.004539253256555,1.0689655172413792,96.0,63.02521008403361,4.201680672268908,29.149159663865547,,,1,0,0,0,0
Presidio,2019,3349877.0,4025700.2413793104,31.0,29,3.0,2.0,1922.0,0.896551724137931,0,0,0,0,1,15.024434186709275,1.0689655172413792,97.0,58.29831932773109,4.726890756302521,32.563025210084035,,,1,0,0,0,0
Presidio,2020,3546843.0,4659614.482758621,31.0,29,3.0,2.0,1922.0,0.896551724137931,0,0,0,0,1,15.081568470018874,1.0689655172413792,98.0,28.361344537815125,3.4138655462184873,14.44327731092437,,,1,0,0,0,0
Presidio,2021,3583587.0,4695298.0344827585,31.0,29,3.0,2.0,1922.0,0.896551724137931,0,0,0,0,1,15.091874812061967,1.0689655172413792,99.0,34.40126050420168,1.3130252100840336,20.74579831932773,,,1,0,0,0,0
Presidio,2022,3655258.0,4820167.931034483,31.0,29,3.0,3.0,1922.0,0.896551724137931,0,0,0,0,1,15.111677236910078,1.0689655172413792,100.0,26.785714285714285,0.2626050420168067,17.331932773109244,,,1,0,0,0,0
Presidio,2023,4125646.0,4937155.275862069,31.0,29,3.0,3.0,1922.0,0.896551724137931,0,0,0,0,1,15.232733171550075,1.0689655172413792,101.0,24.68487394957983,0.7878151260504201,17.069327731092436,,,1,0,0,0,0
Presidio Heights,2009,747760.0,1249976.1044129236,5145.0,2538,2.0,0.0,1912.0,0.9412923561859732,0,0,0,0,0,13.524837349856465,2.0271867612293146,97.0,,,,,,0,0,0,0,0
Presidio Heights,2010,760000.0,1268352.830859375,5124.0,2560,2.0,0.0,1912.0,0.94140625,0,0,0,0,0,13.541073712262515,2.0015625,98.0,,,,,,0,0,0,0,0
Presidio Heights,2011,781246.0,1308072.3035019455,5108.0,2570,2.0,0.0,1912.0,0.9420233463035019,0,0,0,0,0,13.56864536001964,1.9875486381322958,99.0,,,,,,0,0,0,0,0
Presidio Heights,2012,803046.5,1367123.332428239,5094.0,2578,2.0,0.0,1912.0,0.9422032583397983,0,0,0,0,0,13.596167899097884,1.9759503491078356,100.0,,,,,,0,0,0,0,0
Presidio Heights,2013,848875.5,1460831.2098765431,5074.0,2592,2.0,0.0,1912.0,0.9429012345679012,0,0,0,0,0,13.651667811430793,1.9575617283950617,101.0,,,,,,0,0,0,0,0
Presidio Heights,2015,939883.0,1602079.5297937356,5086.0,2618,2.0,0.0,1912.0,0.944996180290298,0,0,0,0,1,13.753510678414285,1.9427043544690603,103.0,,,,,,1,0,0,0,0
Presidio Heights,2016,983756.0,1676220.8663121914,5070.0,2633,2.0,0.0,1912.0,0.9460691226737562,0,0,0,0,1,13.799133177805697,1.9255601974933536,104.0,,,,,,1,0,0,0,0
Presidio Heights,2017,1032470.0,1779230.6954218692,5059.0,2643,2.0,0.0,1912.0,0.9458948164964056,0,0,0,0,1,13.847464547705128,1.9141127506621263,105.0,,,,,,1,0,0,0,0
Presidio Heights,2018,1114594.0,1900045.4351606804,5117.0,2645,2.0,1.0,1912.0,0.9466918714555765,0,0,0,0,1,13.924000771006009,1.934593572778828,106.0,81.67370750352042,3.922751961375981,45.96660631663649,,,1,0,0,0,0
Presidio Heights,2019,1183623.5,2057528.751129518,5101.0,2656,2.0,1.0,1912.0,0.9461596385542169,0,0,0,0,1,13.984091053991726,1.9205572289156627,107.0,82.07604103802052,4.023335345001006,50.59344196338765,,,1,0,0,0,0
Presidio Heights,2020,1253989.5,2176185.744736842,5095.0,2660,2.0,1.0,1912.0,0.9462406015037594,0,0,0,0,1,14.041840626934206,1.9154135338345866,108.0,92.13437940052304,3.621001810500905,60.95353047676524,,,1,0,0,0,0
Presidio Heights,2021,1285032.0,2234767.0127484063,5085.0,2667,2.0,1.0,1912.0,0.9463817022872141,0,0,0,0,1,14.066294178725125,1.9066366704161979,109.0,82.3777911888956,2.9169181251257292,53.71152685576343,,,1,0,0,0,0
Presidio Heights,2022,1364048.0,2381564.2330714553,5083.0,2673,2.0,2.0,1912.0,0.9461279461279462,0,0,0,0,1,14.125967307382204,1.901608679386457,110.0,78.05270569301952,5.230335948501308,48.380607523637096,,,1,0,0,0,0
Presidio Heights,2023,1438094.0,2498111.345549738,5079.0,2674,2.0,2.0,1912.0,0.9465220643231115,0,0,0,0,1,14.178829183694152,1.8994016454749438,111.0,91.43029571514784,4.224502112251057,63.5686984510159,,,1,0,0,0,0
Russian Hill,2009,250750.0,598948.1667551779,11971.0,5649,0.0,0.0,1914.0,0.6317932377411931,0,0,0,0,0,12.432211705824182,2.1191361302885467,95.0,,,,,,0,0,0,0,0
Russian Hill,2010,256570.5,623758.0855077574,11949.0,5672,0.0,0.0,1915.0,0.6327574047954866,0,0,0,0,0,12.455158759628745,2.1066643159379406,95.0,,,,,,0,0,0,0,0
Russian Hill,2011,269910.0,639755.3089288834,11890.0,5723,0.0,0.0,1916.0,0.6365542547614887,0,0,0,0,0,12.505843849079275,2.077581687925913,95.0,,,,,,0,0,0,0,0
Russian Hill,2012,282484.0,663367.3376329092,11869.0,5737,0.0,0.0,1916.0,0.637441171343908,0,0,0,0,0,12.551377190796545,2.0688513160188253,96.0,,,,,,0,0,0,0,0
Russian Hill,2013,304016.0,697217.6258930127,11848.0,5739,1.0,0.0,1918.0,0.6380902596271127,0,0,0,0,0,12.624835610582313,2.064471162223384,95.0,,,,54798.0,10.911408975919734,0,0,0,0,0
